sold time,time since transaction link,nft,nft link,price,usd,attributes,seller,seller link,buyer,buyer link 
5 days ago,https://etherscan.io/tx/0xd1f545b6a9b85ad54e676e5687ebe25dcd172c8f543046cdd35b59da28cfda0a,444(4) #394 ,https://cryptoslam.io/art-blocks/mint/191000394,2.40000 ETH,"$9,821.26",,0xad6aa0b1adc4955acc0cdc1bb55db9dd68db35b2,https://cryptoslam.io/owner/0xad6aa0b1adc4955acc0cdc1bb55db9dd68db35b2,0x918453d249a22b6a8535c81e21f7530cd6ab59f1,https://cryptoslam.io/owner/0x918453d249a22b6a8535c81e21f7530cd6ab59f1
5 days ago,https://etherscan.io/tx/0xfb284c9d58896ce6889119fcdd043ecd12328eda1379a3d2693938e8071a9504,444(4) #214 ,https://cryptoslam.io/art-blocks/mint/191000214,0.90000 ETH,"$3,682.97",,0xf924e358ca9de3a213f8d34d746b18a7d4fcdf1b,https://cryptoslam.io/owner/0xf924e358ca9de3a213f8d34d746b18a7d4fcdf1b,0x088f4f7da5c25682d39dbc8e161a5aec10e1cb84,https://cryptoslam.io/owner/0x088f4f7da5c25682d39dbc8e161a5aec10e1cb84
5 days ago,https://etherscan.io/tx/0xd492bf47f081e1b01d60ef81b55176c1e93cd03e3d661a90c6f5286d810f960b,Beauty in the Hurting #858 ,https://cryptoslam.io/art-blocks/mint/178000858,0.30000 ETH,"$1,227.66",,0x9ea695b00871761bc2caa0cb1b7ceb67c699329b,https://cryptoslam.io/owner/0x9ea695b00871761bc2caa0cb1b7ceb67c699329b,0x0dece5595c1a58850f6995dcdc1266f82ebe3287,https://cryptoslam.io/owner/0x0dece5595c1a58850f6995dcdc1266f82ebe3287
5 days ago,https://etherscan.io/tx/0xd4b1be08de77535ff44a259ef110e2589b7ca9ebf9957d4c8fff9aa77253e76d,Beauty in the Hurting #462 ,https://cryptoslam.io/art-blocks/mint/178000462,0.21000 ETH,$859.36,,0x913735e6d76b6b954ca799511244ff430cda642f,https://cryptoslam.io/owner/0x913735e6d76b6b954ca799511244ff430cda642f,0xade8adc48d50ce9e813b8c89c1798793ae5cc40a,https://cryptoslam.io/owner/0xade8adc48d50ce9e813b8c89c1798793ae5cc40a
5 days ago,https://etherscan.io/tx/0x606533bb43b8935d08758e69ea6ee1d7a1b904aee80aaf4cd68efd842231f4df,Meridian #869 ,https://cryptoslam.io/art-blocks/mint/163000869,12.99000 ETH,"$53,157.58",,0xff713a79aa6e17ae057ca07ba271e5faf4dabd65,https://cryptoslam.io/owner/0xff713a79aa6e17ae057ca07ba271e5faf4dabd65,0x97fab3e9483cec4c23d77c9cd5259d1e9d24c90d,https://cryptoslam.io/owner/0x97fab3e9483cec4c23d77c9cd5259d1e9d24c90d
5 days ago,https://etherscan.io/tx/0xa4d9b9a25cc7c7618bdb26ac0179d4ac5d3ddd0e771ea224689ccc4a9f9965cb,Beauty in the Hurting #926 ,https://cryptoslam.io/art-blocks/mint/178000926,0.29000 ETH,"$1,186.74",,0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,https://cryptoslam.io/owner/0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12,https://cryptoslam.io/owner/0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12
5 days ago,https://etherscan.io/tx/0xaf4610c51d6d01b2334b773b887e8734eaf822a155f1f99b4a890d525c677421,444(4) #428 ,https://cryptoslam.io/art-blocks/mint/191000428,0.67390 ETH,"$2,757.73",,0xb3479ac22ab13a9d359c1aa0fdf6f7e3d39a207c,https://cryptoslam.io/owner/0xb3479ac22ab13a9d359c1aa0fdf6f7e3d39a207c,0x6745428660b2c154af3a8309358d0c92634d7461,https://cryptoslam.io/owner/0x6745428660b2c154af3a8309358d0c92634d7461
5 days ago,https://etherscan.io/tx/0x2e7266b1df0cfac307f3f054bce6a6bc83bfb4f1027c9e30d62a72dcc6d2ac5d,glitch crystal monsters #833 ,https://cryptoslam.io/art-blocks/mint/114000833,0.71780 WETH,"$2,937.38","Monster: Intricate, BlackandWhite: off, Sky: RoseQuartz, Crystals: medium",0x99ce978d1cfea58fd48b6db6133bd6229ebd5a03,https://cryptoslam.io/owner/0x99ce978d1cfea58fd48b6db6133bd6229ebd5a03,0xcaa6cbff376018a5e38238d6166b6b4f2ecf49c9,https://cryptoslam.io/owner/0xcaa6cbff376018a5e38238d6166b6b4f2ecf49c9
5 days ago,https://etherscan.io/tx/0xe0aaf53f3978b56e01af3632f4ffed115a20bf3e4c14775d81e0fae24eb135cc,444(4) #266 ,https://cryptoslam.io/art-blocks/mint/191000266,0.69000 ETH,"$2,823.61",,0x7dfa60256af8b9099739593e6b65f2cc9844ee3e,https://cryptoslam.io/owner/0x7dfa60256af8b9099739593e6b65f2cc9844ee3e,0x38b864cb2ee8c9435b814136fcc14cf089ff33c3,https://cryptoslam.io/owner/0x38b864cb2ee8c9435b814136fcc14cf089ff33c3
5 days ago,https://etherscan.io/tx/0xe0462362e7b55d6c36183d0a3272ab8e77646a28e605907ee7d4e8d615f4b0f4,Beauty in the Hurting #101 ,https://cryptoslam.io/art-blocks/mint/178000101,0.50000 ETH,"$2,046.10",,0x9e488ac737d7c99de4b710fdf5d9c71cd035721d,https://cryptoslam.io/owner/0x9e488ac737d7c99de4b710fdf5d9c71cd035721d,0x40ffdd00ff18955e03fd96fdc7a0e78028bc0a90,https://cryptoslam.io/owner/0x40ffdd00ff18955e03fd96fdc7a0e78028bc0a90
5 days ago,https://etherscan.io/tx/0x100444d17da3623c244d68243724510f9bb448cbf37f81fadfcdee350fa278b9,444(4) #332 ,https://cryptoslam.io/art-blocks/mint/191000332,1.25550 ETH,"$5,116.84",,0x93a25512b5c30f460ab0bdc32847738853b39dcc,https://cryptoslam.io/owner/0x93a25512b5c30f460ab0bdc32847738853b39dcc,0x8d1db0c2fce84a914c7d9bc291980d79d0d8e8c3,https://cryptoslam.io/owner/0x8d1db0c2fce84a914c7d9bc291980d79d0d8e8c3
5 days ago,https://etherscan.io/tx/0x026fe96a9fad06e46959e316164cdc4744b5a64e5c5cc3cc6c61015deca5ebe4,444(4) #317 ,https://cryptoslam.io/art-blocks/mint/191000317,0.67400 ETH,"$2,746.91",,0xa96da89fe68c057417b7ce6c5f74520f882c4d61,https://cryptoslam.io/owner/0xa96da89fe68c057417b7ce6c5f74520f882c4d61,0x9d82f42d27ccb65fe8050b159711bd0a3c817e14,https://cryptoslam.io/owner/0x9d82f42d27ccb65fe8050b159711bd0a3c817e14
5 days ago,https://etherscan.io/tx/0x204900488df770b247bcc5c7a139f769056ea8acdacede5d57d761a7b054f96c,Geometry Runners #99 ,https://cryptoslam.io/art-blocks/mint/138000099,2.50000 ETH,"$10,188.85","Speed: 0.347, Arrangement: Disorganized, Scale Type: Disorganized, Creature: Wobble Ball, Palette: Bowls?, Color Type: Bands, Bg Style: Square, Bg Material: Checks/Stripes, Wire: No",0xbcb5dc467d09d518a0eba0bd968a3ecfb37768c8,https://cryptoslam.io/owner/0xbcb5dc467d09d518a0eba0bd968a3ecfb37768c8,0xbe5dca554e58ce63c716a76bc1e34273d21aff82,https://cryptoslam.io/owner/0xbe5dca554e58ce63c716a76bc1e34273d21aff82
5 days ago,https://etherscan.io/tx/0x228ce7be192db7172a5b98b4a88bacfe2c047365102b6e4e1f96cf63cb91ce1c,444(4) #357 ,https://cryptoslam.io/art-blocks/mint/191000357,0.98800 ETH,"$4,026.63",,0x681dd11aa7adf3b4261ba3547d3f911765dd5fe5,https://cryptoslam.io/owner/0x681dd11aa7adf3b4261ba3547d3f911765dd5fe5,0x19b38c2d21ec9675539445fe8d6e659cc4d244ae,https://cryptoslam.io/owner/0x19b38c2d21ec9675539445fe8d6e659cc4d244ae
5 days ago,https://etherscan.io/tx/0x609084e6a6b33dc718c131427086216ba0828555349595a8f3879d0aa9a7cc49,Alien Insects #98 ,https://cryptoslam.io/art-blocks/mint/137000098,1.00000 ETH,"$4,075.54","scheme: 023|012|013|013|02, race: quairq, anime: true, reinforced: false, elite: false, modified: false, mutated: false, modification: false, accelerated: true, powerField: true",0x0e07bae78387b17164ceff1e244e2cc2d01a0385,https://cryptoslam.io/owner/0x0e07bae78387b17164ceff1e244e2cc2d01a0385,0x575f6540c16a72696c14a17fa64f049992d661ab,https://cryptoslam.io/owner/0x575f6540c16a72696c14a17fa64f049992d661ab
5 days ago,https://etherscan.io/tx/0xaf85b1564d9cfc4a38e199e1ac5e263e8967325a633597ab7f1e7bdf44de2f0b,Beauty in the Hurting #162 ,https://cryptoslam.io/art-blocks/mint/178000162,0.25000 ETH,"$1,018.89",,0xdbce62c731422476da48cef017bc4591f64ac4f8,https://cryptoslam.io/owner/0xdbce62c731422476da48cef017bc4591f64ac4f8,0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12,https://cryptoslam.io/owner/0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12
5 days ago,https://etherscan.io/tx/0x9ef8c9702fd0b61d83af4095d5a0628479f96337a3a13dbbd6c6c551c8db6430,444(4) #150 ,https://cryptoslam.io/art-blocks/mint/191000150,0.69690 ETH,"$2,840.24",,0x18a4ebeea97aaf45d7de8c248b09ab9c25bc1906,https://cryptoslam.io/owner/0x18a4ebeea97aaf45d7de8c248b09ab9c25bc1906,0xb7ea1f23d9956c5f7335285834aa02f2e663ba94,https://cryptoslam.io/owner/0xb7ea1f23d9956c5f7335285834aa02f2e663ba94
5 days ago,https://etherscan.io/tx/0x7c5a13c919d403c3d299998974c101b75aa3bf5642a6143819cc073486ab4a31,444(4) #234 ,https://cryptoslam.io/art-blocks/mint/191000234,0.75000 ETH,"$3,056.66",,0x279ee0f94b4f59198742c53650a103f0d329e0a2,https://cryptoslam.io/owner/0x279ee0f94b4f59198742c53650a103f0d329e0a2,0x0cabab448ff897edef2013c6f7da320e83e9f2c3,https://cryptoslam.io/owner/0x0cabab448ff897edef2013c6f7da320e83e9f2c3
5 days ago,https://etherscan.io/tx/0xe99fdef2fffe9470e865e5f205a7dfd362d0d8d036beeabf884a74b9e3efeaf9,444(4) #367 ,https://cryptoslam.io/art-blocks/mint/191000367,0.98000 ETH,"$3,994.03",,0x690422fb171643b02a32fdd0f24279ac577fc8ad,https://cryptoslam.io/owner/0x690422fb171643b02a32fdd0f24279ac577fc8ad,0x9d82f42d27ccb65fe8050b159711bd0a3c817e14,https://cryptoslam.io/owner/0x9d82f42d27ccb65fe8050b159711bd0a3c817e14
5 days ago,https://etherscan.io/tx/0xb2c4dbe5a50f4b1291af08099685a71282df416fbe523316795a63d79ca66330,444(4) #292 ,https://cryptoslam.io/art-blocks/mint/191000292,0.63750 ETH,"$2,598.16",,0xdabc0fc8ff02c784871e1122784dd9af15aaf0d7,https://cryptoslam.io/owner/0xdabc0fc8ff02c784871e1122784dd9af15aaf0d7,0xb8eebbec0d62839bbd8f799556397e2e5a50607d,https://cryptoslam.io/owner/0xb8eebbec0d62839bbd8f799556397e2e5a50607d
5 days ago,https://etherscan.io/tx/0x6209fcb0e642dace2069ae7b70d55cde50d17113c881aed3f6bee1fa550dbc70,Gravity 16 #444 ,https://cryptoslam.io/art-blocks/mint/165000444,0.35500 ETH,"$1,446.82",,0x4c978c78b0402f6df7db25a9d3f91020d31bd12f,https://cryptoslam.io/owner/0x4c978c78b0402f6df7db25a9d3f91020d31bd12f,0x7b59793ad075e4ce1e35181054759c080b8d965d,https://cryptoslam.io/owner/0x7b59793ad075e4ce1e35181054759c080b8d965d
5 days ago,https://etherscan.io/tx/0xe9f176cdadabd40126d9cb0662766b16523eac7c5124ae045f0521d82db301e2,444(4) #180 ,https://cryptoslam.io/art-blocks/mint/191000180,0.60000 ETH,"$2,445.32",,0x616ed054e0e0fdbfcad3fa2f42daed3d7d4ee448,https://cryptoslam.io/owner/0x616ed054e0e0fdbfcad3fa2f42daed3d7d4ee448,0xde5be394159280c67eb8f1a66b44509d5388c641,https://cryptoslam.io/owner/0xde5be394159280c67eb8f1a66b44509d5388c641
5 days ago,https://etherscan.io/tx/0xd0852dff87ff637b842db4a52481f41e9f3b3ff4f96d2dde8a990c0f220cac0d,444(4) #227 ,https://cryptoslam.io/art-blocks/mint/191000227,0.66600 ETH,"$2,714.31",,0xd383cc685444e6ba91b8930679fc663b585871bb,https://cryptoslam.io/owner/0xd383cc685444e6ba91b8930679fc663b585871bb,0xebe8184a565382a99713cbf58ba756ad6af5421f,https://cryptoslam.io/owner/0xebe8184a565382a99713cbf58ba756ad6af5421f
5 days ago,https://etherscan.io/tx/0xa1f81c80083994ebd5ff647dfa168c1ef1ce36f0c475684902365ca528e470a9,444(4) #143 ,https://cryptoslam.io/art-blocks/mint/191000143,0.65000 ETH,"$2,649.10",,0xb5b35a9e63edea2a43399632bcef85ce879b29c1,https://cryptoslam.io/owner/0xb5b35a9e63edea2a43399632bcef85ce879b29c1,0x809e1e2725dbbd8d75eb1a460880932d2e1d4c1f,https://cryptoslam.io/owner/0x809e1e2725dbbd8d75eb1a460880932d2e1d4c1f
5 days ago,https://etherscan.io/tx/0x9c2013dbbc2ef65bc3fb81819a35a6ad9396b21c66195de55bec94330cc1dbfe,444(4) #277 ,https://cryptoslam.io/art-blocks/mint/191000277,0.79000 ETH,"$3,219.68",,0x02979035a4250c1d9878d62a409f5fd041ff4d56,https://cryptoslam.io/owner/0x02979035a4250c1d9878d62a409f5fd041ff4d56,0x9d82f42d27ccb65fe8050b159711bd0a3c817e14,https://cryptoslam.io/owner/0x9d82f42d27ccb65fe8050b159711bd0a3c817e14
5 days ago,https://etherscan.io/tx/0x8a29f707ee744d3f6b0501c33c585667953fd8a9fea99897eecdaae06d7eab9f,"little boxes on the hillsides, child #513 ",https://cryptoslam.io/art-blocks/mint/185000513,0.20000 ETH,$815.11,,0x571ce1f54a8024edcb9f38da96206beeef726537,https://cryptoslam.io/owner/0x571ce1f54a8024edcb9f38da96206beeef726537,0xaf4bb08d7145234148492fb753915143cf8470a8,https://cryptoslam.io/owner/0xaf4bb08d7145234148492fb753915143cf8470a8
5 days ago,https://etherscan.io/tx/0xedf1d3b6cd605d9952a0682da3c500e8e4e97c505b341409eed8304b42204d80,444(4) #414 ,https://cryptoslam.io/art-blocks/mint/191000414,0.85000 ETH,"$3,464.21",,0xd15b046342bc19ea520254b0c16c6a3fcaa372b1,https://cryptoslam.io/owner/0xd15b046342bc19ea520254b0c16c6a3fcaa372b1,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,https://cryptoslam.io/owner/0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48
5 days ago,https://etherscan.io/tx/0x918ed4bb1933cb1ef8b6b11767a250b6e85f1ce29273d0c7728d6ac375c64235,444(4) #427 ,https://cryptoslam.io/art-blocks/mint/191000427,0.69000 ETH,"$2,812.12",,0x2c79ac9f76c3310b59d4c5e3fd214a73aec68553,https://cryptoslam.io/owner/0x2c79ac9f76c3310b59d4c5e3fd214a73aec68553,0xa41dd9b4728158dc78feced1f19d177e63048076,https://cryptoslam.io/owner/0xa41dd9b4728158dc78feced1f19d177e63048076
5 days ago,https://etherscan.io/tx/0x6ba979552a6677ab9cb9c889466a35f54fdca908d82d0848d3154eb934a642a4,444(4) #250 ,https://cryptoslam.io/art-blocks/mint/191000250,0.76660 ETH,"$3,124.31",,0xb3d2ecef92dd0130ddd8eac286528b7e70df4ee4,https://cryptoslam.io/owner/0xb3d2ecef92dd0130ddd8eac286528b7e70df4ee4,0x9d82f42d27ccb65fe8050b159711bd0a3c817e14,https://cryptoslam.io/owner/0x9d82f42d27ccb65fe8050b159711bd0a3c817e14
5 days ago,https://etherscan.io/tx/0x0774ad7b37bd5233096cfbff4d2adf5d60ee20d154900abd4fd9e565d4b7c0f5,444(4) #175 ,https://cryptoslam.io/art-blocks/mint/191000175,1.11110 ETH,"$4,528.33",,0x2bee5c974a81893af497f374fa3fe8f2e1b897ea,https://cryptoslam.io/owner/0x2bee5c974a81893af497f374fa3fe8f2e1b897ea,0x918453d249a22b6a8535c81e21f7530cd6ab59f1,https://cryptoslam.io/owner/0x918453d249a22b6a8535c81e21f7530cd6ab59f1
5 days ago,https://etherscan.io/tx/0xebfc627d4b8b0373bf3197c4eb1693240299071730a3fe292781826451c8616e,444(4) #102 ,https://cryptoslam.io/art-blocks/mint/191000102,1.47000 ETH,"$5,987.81",,0x44922eafa08f8ace07fd68b60713e399360451b3,https://cryptoslam.io/owner/0x44922eafa08f8ace07fd68b60713e399360451b3,0x5c954013dbdcc41d4fdf641a84b998e5ef467993,https://cryptoslam.io/owner/0x5c954013dbdcc41d4fdf641a84b998e5ef467993
5 days ago,https://etherscan.io/tx/0x68b84f7479c05925e80101f96d1f87ee9ba6c3e78f7342f5dd6669e550adfa6a,444(4) #104 ,https://cryptoslam.io/art-blocks/mint/191000104,0.70000 ETH,"$2,851.34",,0x84a7b031d90b7d50f1c49bb0b6379b4306cd8a51,https://cryptoslam.io/owner/0x84a7b031d90b7d50f1c49bb0b6379b4306cd8a51,0xaefd71abe796b4a5675c71c8a8a9c9078913274c,https://cryptoslam.io/owner/0xaefd71abe796b4a5675c71c8a8a9c9078913274c
5 days ago,https://etherscan.io/tx/0x93630ebbcc2b8d5b4ffe2eba8e3dd6f6f97dffa3f6200791d7884baf0f3a5df9,Beauty in the Hurting #585 ,https://cryptoslam.io/art-blocks/mint/178000585,0.25000 ETH,"$1,018.34",,0xa852ec2d9d3c7d44d84a1fb5de0630c406402b91,https://cryptoslam.io/owner/0xa852ec2d9d3c7d44d84a1fb5de0630c406402b91,0x907f9a696b0aad7add0cc43496bed00db53d5b96,https://cryptoslam.io/owner/0x907f9a696b0aad7add0cc43496bed00db53d5b96
5 days ago,https://etherscan.io/tx/0x1c62afb68863bc42ef2e2d52d8f6c8a5fc7e0b69c3f97492f847785ace42b0f3,444(4) #206 ,https://cryptoslam.io/art-blocks/mint/191000206,1.00000 ETH,"$4,073.34",,0xda27937582b0ed4211e9c322778658b7b151e44d,https://cryptoslam.io/owner/0xda27937582b0ed4211e9c322778658b7b151e44d,0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c
5 days ago,https://etherscan.io/tx/0x8300045ea59773a2ad6421db49b5efcf97aec27c2d2a20686d5bbf727f653833,444(4) #232 ,https://cryptoslam.io/art-blocks/mint/191000232,0.97500 ETH,"$3,971.51",,0xd9c09e1ddacce4ee6548b66773bf4e6fe9dd0882,https://cryptoslam.io/owner/0xd9c09e1ddacce4ee6548b66773bf4e6fe9dd0882,0x7ec2b8003e8066074364fb31aa0501112508e97e,https://cryptoslam.io/owner/0x7ec2b8003e8066074364fb31aa0501112508e97e
5 days ago,https://etherscan.io/tx/0x612b6019239ecced0ac46f57f1b328cd93838ff5b96e5a766c7cebc412a031f6,444(4) #184 ,https://cryptoslam.io/art-blocks/mint/191000184,0.91000 ETH,"$3,706.74",,0x55a9c5180dcafc98d99d3f3e4b248e9156b12ac1,https://cryptoslam.io/owner/0x55a9c5180dcafc98d99d3f3e4b248e9156b12ac1,0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c
5 days ago,https://etherscan.io/tx/0x55e9b517c3c9f33a7819a20b98fc89cba5e5b5a44621aee0967af57cf6a019f7,444(4) #256 ,https://cryptoslam.io/art-blocks/mint/191000256,0.69000 ETH,"$2,810.61",,0x70cc40ff234f0bb22a1497e6e6d812a91c26d2a3,https://cryptoslam.io/owner/0x70cc40ff234f0bb22a1497e6e6d812a91c26d2a3,0x19b38c2d21ec9675539445fe8d6e659cc4d244ae,https://cryptoslam.io/owner/0x19b38c2d21ec9675539445fe8d6e659cc4d244ae
5 days ago,https://etherscan.io/tx/0xa0c34e21684bd32bdff5f7d786ad669b305583f2478d152b32f32f0286d33351,Beauty in the Hurting #182 ,https://cryptoslam.io/art-blocks/mint/178000182,0.24000 ETH,$977.60,,0xd39e456c22eabf3ab0e58bdeea269927c65f6263,https://cryptoslam.io/owner/0xd39e456c22eabf3ab0e58bdeea269927c65f6263,0xaefd71abe796b4a5675c71c8a8a9c9078913274c,https://cryptoslam.io/owner/0xaefd71abe796b4a5675c71c8a8a9c9078913274c
5 days ago,https://etherscan.io/tx/0x1b1badd46e5452f82a6fee7d120ee2523af09a15f3a1179e39491c21591b6bf8,444(4) #149 ,https://cryptoslam.io/art-blocks/mint/191000149,0.75000 ETH,"$3,055.01",,0xe6ff1989f68b6fd95b3b9f966d32c9e7d96e6255,https://cryptoslam.io/owner/0xe6ff1989f68b6fd95b3b9f966d32c9e7d96e6255,0xdc6c7e4aba436848855346a21cababa6290276ab,https://cryptoslam.io/owner/0xdc6c7e4aba436848855346a21cababa6290276ab
5 days ago,https://etherscan.io/tx/0x52a68332708096daef0dd3a7405284abb7b19b626b3ebd4d1e866547d162829a,444(4) #173 ,https://cryptoslam.io/art-blocks/mint/191000173,0.75000 ETH,"$3,055.01",,0x3ee98dcd249511bf9207c641c7ce11a84c67adb4,https://cryptoslam.io/owner/0x3ee98dcd249511bf9207c641c7ce11a84c67adb4,0x98a3da6293e56674d250fa9ada4c684dc34e4e0b,https://cryptoslam.io/owner/0x98a3da6293e56674d250fa9ada4c684dc34e4e0b
5 days ago,https://etherscan.io/tx/0xffb2baf6060b41523c10f4f4af188143e0dc1b78fe3f5525afad17baf82105a6,444(4) #221 ,https://cryptoslam.io/art-blocks/mint/191000221,0.67800 ETH,"$2,761.73",,0x7b3c17dda766f0c8c9fff8b00a27b307410ade6f,https://cryptoslam.io/owner/0x7b3c17dda766f0c8c9fff8b00a27b307410ade6f,0xf038946cef8566921e6631c9284d3fcd50309cc5,https://cryptoslam.io/owner/0xf038946cef8566921e6631c9284d3fcd50309cc5
5 days ago,https://etherscan.io/tx/0xef5bdffda35261f82b21046d9540bbfbedb39e65846d1234c96c52c5bb033b57,444(4) #163 ,https://cryptoslam.io/art-blocks/mint/191000163,0.95000 ETH,"$3,869.67",,0xb7972c694cb76d4756346a9a7235d90064d8bd8b,https://cryptoslam.io/owner/0xb7972c694cb76d4756346a9a7235d90064d8bd8b,0x183b6267cb9f985a8aa7fc912672a21d644a4102,https://cryptoslam.io/owner/0x183b6267cb9f985a8aa7fc912672a21d644a4102
5 days ago,https://etherscan.io/tx/0x0e6b165991ac09055c11d20f09566174badbc70dc829f6a4902c021d0f9a03d3,444(4) #261 ,https://cryptoslam.io/art-blocks/mint/191000261,0.64000 ETH,"$2,606.94",,0x96ceed8be02c2f346c8fef7d830a24b5ee2a435a,https://cryptoslam.io/owner/0x96ceed8be02c2f346c8fef7d830a24b5ee2a435a,0xc39daa332afd4c48f5ad4aff54763e5e0fae29e8,https://cryptoslam.io/owner/0xc39daa332afd4c48f5ad4aff54763e5e0fae29e8
5 days ago,https://etherscan.io/tx/0x85d228612d5c6a08ec6dd3a70f12777701d46501581e7b151ca4e5d3ade893d6,Beauty in the Hurting #958 ,https://cryptoslam.io/art-blocks/mint/178000958,0.24500 ETH,$997.97,,0xbda46bec56b47922ae79400d1acb4d2a488b9faa,https://cryptoslam.io/owner/0xbda46bec56b47922ae79400d1acb4d2a488b9faa,0xb56d956b2baf9e4e197fab4e99eb13d80bbb938f,https://cryptoslam.io/owner/0xb56d956b2baf9e4e197fab4e99eb13d80bbb938f
5 days ago,https://etherscan.io/tx/0xb42a353822ea0b6e8fea657d18a3a5847ff5529126eacbd7fa2889092a482d53,444(4) #329 ,https://cryptoslam.io/art-blocks/mint/191000329,0.77700 ETH,"$3,164.99",,0x0dcfd456c528c0e2ae7f324f64cbc60a78909e9c,https://cryptoslam.io/owner/0x0dcfd456c528c0e2ae7f324f64cbc60a78909e9c,0x3bbc58fb15bda7b208bd415aaeb3a8455a4c29bf,https://cryptoslam.io/owner/0x3bbc58fb15bda7b208bd415aaeb3a8455a4c29bf
5 days ago,https://etherscan.io/tx/0x17e5777c194aa02a0189cb5ed11db913ea77d566c88ca6e1c5f9d9070ec6c9a1,444(4) #373 ,https://cryptoslam.io/art-blocks/mint/191000373,0.73000 ETH,"$2,973.54",,0xef398a72ca7e9c352d14aa297c5c59f604c43bdc,https://cryptoslam.io/owner/0xef398a72ca7e9c352d14aa297c5c59f604c43bdc,0x9d82f42d27ccb65fe8050b159711bd0a3c817e14,https://cryptoslam.io/owner/0x9d82f42d27ccb65fe8050b159711bd0a3c817e14
5 days ago,https://etherscan.io/tx/0x1e844d28570f989ab771e22b2ab00b01b9c0847dc555fce09716107eae1c8bb5,Beauty in the Hurting #267 ,https://cryptoslam.io/art-blocks/mint/178000267,0.36900 ETH,"$1,503.06",,0x88193fc66f2cab15e03add807d11adc08b5352df,https://cryptoslam.io/owner/0x88193fc66f2cab15e03add807d11adc08b5352df,0xe03a5189dac8182085e4adf66281f679fff2291d,https://cryptoslam.io/owner/0xe03a5189dac8182085e4adf66281f679fff2291d
5 days ago,https://etherscan.io/tx/0xc7cfe4bca638b18252523df19dddc3d923d1e6974417958edc97ff560a35ed18,444(4) #314 ,https://cryptoslam.io/art-blocks/mint/191000314,0.69000 ETH,"$2,810.61",,0x38691d38317a32741a1b91c02d4896dbbcf4ad85,https://cryptoslam.io/owner/0x38691d38317a32741a1b91c02d4896dbbcf4ad85,0x5c954013dbdcc41d4fdf641a84b998e5ef467993,https://cryptoslam.io/owner/0x5c954013dbdcc41d4fdf641a84b998e5ef467993
5 days ago,https://etherscan.io/tx/0xdb7b3d5209e23357bd0496fd56e98be48e7e75e58154f2e3af10bcbfdf541414,444(4) #435 ,https://cryptoslam.io/art-blocks/mint/191000435,0.64900 ETH,"$2,643.60",,0xe6d029fd16f6fb0e7eae3553fad5de209bc03d6c,https://cryptoslam.io/owner/0xe6d029fd16f6fb0e7eae3553fad5de209bc03d6c,0x23c5b47e858c03ef6905803cebfe47b38054063e,https://cryptoslam.io/owner/0x23c5b47e858c03ef6905803cebfe47b38054063e
5 days ago,https://etherscan.io/tx/0x22cf9b8be21917be1d606d8bfca8daa0671453c92f37650fb58b512d7cbc7333,444(4) #224 ,https://cryptoslam.io/art-blocks/mint/191000224,0.63300 ETH,"$2,582.30",,0x407426f1429b6adef4d3f4add2bfd7093dc53b25,https://cryptoslam.io/owner/0x407426f1429b6adef4d3f4add2bfd7093dc53b25,0x6f577d9ffedde24d678bdfa47891a2712a74106c,https://cryptoslam.io/owner/0x6f577d9ffedde24d678bdfa47891a2712a74106c
5 days ago,https://etherscan.io/tx/0xb21d40cfe48c33d3bf87a8427605ae866b5f3b9dea89e1e6ea8a0e378a74d5f5,444(4) #120 ,https://cryptoslam.io/art-blocks/mint/191000120,0.68000 ETH,"$2,774.03",,0x50f11d13475739f9e888d38528405a992a5f2e6f,https://cryptoslam.io/owner/0x50f11d13475739f9e888d38528405a992a5f2e6f,0x3bbc58fb15bda7b208bd415aaeb3a8455a4c29bf,https://cryptoslam.io/owner/0x3bbc58fb15bda7b208bd415aaeb3a8455a4c29bf
5 days ago,https://etherscan.io/tx/0xd7f3660d2b07acebf46741ddb1381f3e7681cc351c3fdbdb86e73b5c1dc86b39,444(4) #443 ,https://cryptoslam.io/art-blocks/mint/191000443,0.59900 ETH,"$2,443.59",,0xf03ead9442a4f76367c6a8efd6eb87d357b34a68,https://cryptoslam.io/owner/0xf03ead9442a4f76367c6a8efd6eb87d357b34a68,0x3bbc58fb15bda7b208bd415aaeb3a8455a4c29bf,https://cryptoslam.io/owner/0x3bbc58fb15bda7b208bd415aaeb3a8455a4c29bf
